model,descriptor,pca_components,n_train,property,metric,mean,std,config,cv,relative_std
mtgp_2,orb,25,100,eps_electronic,R2,-0.0008322163944993,1.079170647024622e-06,mtgp_2_orb_pca25_n100,,0.1296742679528241
mtgp_2,orb,25,100,eps_electronic,RMSE,84702.00485473278,0.0456659552982087,mtgp_2_orb_pca25_n100,5.391366518009531e-07,5.391366518009525e-05
mtgp_2,orb,25,100,eps_electronic,Spearman,0.8406729983184125,0.0168308315645059,mtgp_2_orb_pca25_n100,0.0200206639182802,2.002066391589873
mtgp_2,orb,25,100,eps_total,R2,-0.0008381659056484,2.3099879872703603e-06,mtgp_2_orb_pca25_n100,,0.275600295371484
mtgp_2,orb,25,100,eps_total,RMSE,95034.02980793784,0.1096717855941029,mtgp_2_orb_pca25_n100,1.1540264662642183e-06,0.0001154026466264
mtgp_2,orb,25,100,eps_total,Spearman,0.4622107065146809,0.0712889785362559,mtgp_2_orb_pca25_n100,0.1542348057530156,15.423480571964664
mtgp_2,orb,25,100,last phdos peak,R2,0.5009880740363957,0.2414750334898982,mtgp_2_orb_pca25_n100,0.4819975684138852,48.19975683176758
mtgp_2,orb,25,100,last phdos peak,RMSE,333.6038012762239,74.48885538694422,mtgp_2_orb_pca25_n100,0.2232853915392512,22.328539153918435
mtgp_2,orb,25,100,last phdos peak,Spearman,0.7287683273301521,0.2507099159838971,mtgp_2_orb_pca25_n100,0.344018677241881,34.40186771946755
mtgp_2,mace,25,100,eps_electronic,R2,-0.0008344887787075,4.753690291575463e-07,mtgp_2_mace_pca25_n100,,0.0569652923228674
mtgp_2,mace,25,100,eps_electronic,RMSE,84702.1010124132,0.0201155950724281,mtgp_2_mace_pca25_n100,2.3748637674855478e-07,2.3748637674855445e-05
